id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
27012,YHUG,small_airport,Hughenden Airport,-20.815000534057600,144.22500610351600,1043,OC,AU,AU-QLD,,yes,YHUG,HGD,,,https://en.wikipedia.org/wiki/Hughenden_Airport,
27629,YHVH,small_airport,Harvest Home Airport,-20.683300018310500,146.64999389648400,,OC,AU,AU-QLD,,no,YHVH,,,,,
27630,YHYD,small_airport,Hyden Airport,-32.43330001831060,118.86699676513700,,OC,AU,AU-WA,,no,YHYD,,,,,
27631,YIDK,small_airport,Indulkana Airport,-26.966699600219700,133.3249969482420,401,OC,AU,AU-SA,,no,YIDK,IDK,,,,
27632,YIDR,small_airport,Idracowra Airport,-25.06329917907720,133.73300170898400,,OC,AU,AU-NT,,no,YIDR,,,,,
27013,YIFL,small_airport,Innisfail Airport,-17.55940055847170,146.01199340820300,46,OC,AU,AU-QLD,,no,YIFL,IFL,,,,
27633,YIFY,small_airport,Iffley Airport,-18.899999618530300,141.2169952392580,43,OC,AU,AU-QLD,,no,YIFY,IFF,,,,
27014,YIGM,small_airport,Ingham Airport,-18.660600662231400,146.15199279785200,49,OC,AU,AU-QLD,,no,YIGM,IGH,,,,
38395,YIGR,small_airport,Ingomar Airport,-29.63330078125,134.79299926757800,,OC,AU,AU-SA,,no,YIGR,,,,,
38396,YIKL,small_airport,Baikal Airport,-22.7632999420166,136.16299438476600,,OC,AU,AU-NT,,no,YIKL,,,,,
27634,YIKM,small_airport,Inkerman Airport,-16.274999618530300,141.44200134277300,6,OC,AU,AU-QLD,,no,YIKM,IKP,,,,
27635,YILA,small_airport,Milawa Vineyard Airport,-36.4561968657,146.43306303,,OC,AU,AU-VIC,,no,YILA,,,,,
38397,YILT,heliport,Milton Airport,-35.3208007812,150.438995361,,OC,AU,AU-NSW,,no,YILT,,,,,
38398,YIMA,small_airport,Imanpa Airport,-25.13330078125,132.57000732421900,,OC,AU,AU-NT,,no,YIMA,,,,,
38399,YIMP,small_airport,Impadna Airport,-25.149999618530300,133.58299255371100,,OC,AU,AU-NT,,no,YIMP,,,,,
27639,YINN,small_airport,Innamincka Airport,-27.700000762939500,140.73300170898400,54,OC,AU,AU-SA,,no,YINN,INM,,,,
27640,YINO,small_airport,Inverell North Airport,-29.766700744628900,151.16700744628900,,OC,AU,AU-NSW,,no,YINO,,,,,
27641,YINV,small_airport,Inverleigh Airport,-18.016700744628900,140.56700134277300,,OC,AU,AU-QLD,,no,YINV,,,,,
27643,YISD,small_airport,Isis Downs Airport,-24.216699600219700,144.61700439453100,,OC,AU,AU-QLD,,no,YISD,,,,,
27015,YISF,small_airport,Isisford Airport,-24.25830078125,144.4250030517580,694,OC,AU,AU-QLD,,no,YISF,ISI,,,,
27644,YISV,small_airport,Innesvale Airport,-15.383299827575700,131.26699829101600,,OC,AU,AU-NT,,no,YISV,,,,,
27645,YITT,small_airport,Mitta Mitta Airport,-36.513878741600000,147.359018326,820,OC,AU,AU-VIC,,no,YITT,,,,,Victorian Aerial Fire Bases
27017,YIVO,small_airport,Ivanhoe Airport,-32.88330078125,144.30999755859400,330,OC,AU,AU-NSW,,no,YIVO,,,,,
27018,YJAB,small_airport,Jabiru Airport,-12.658300399780300,132.89300537109400,85,OC,AU,AU-NT,,no,YJAB,JAB,,,,
27646,YJAK,small_airport,Jackson Airport,-27.6382999420166,142.4080047607420,106,OC,AU,AU-QLD,,no,YJAK,,,,,
27647,YJAM,small_airport,Jameson Airport,-25.850000381469700,127.68299865722700,,OC,AU,AU-WA,,no,YJAM,,,,,
27648,YJCO,small_airport,Jericho Airport,-42.36669921875,147.31700134277300,,OC,AU,AU-TAS,,no,YJCO,,,,,
27649,YJCW,small_airport,Jacobs Well Airport,-27.761699676513700,153.3350067138670,,OC,AU,AU-QLD,,no,YJCW,,,,,
27650,YJDA,small_airport,Jundah Airport,-24.841699600219700,143.05799865722700,145,OC,AU,AU-QLD,,no,YJDA,JUN,,,,
27651,YJEM,small_airport,Jemalong Airport,-32.40999984741210,147.6699981689450,,OC,AU,AU-NSW,,no,YJEM,,,,,
27652,YJER,small_airport,Jerilderie Airport,-35.369998931884800,145.72500610351600,110,OC,AU,AU-NSW,,no,YJER,,,,,
27653,YJEY,small_airport,Jeedamya Airport,-29.405654,121.274729,,OC,AU,AU-WA,,no,YJEY,,,,,
27654,YJGP,small_airport,Jerramungup Airport,-33.900001525878900,118.9000015258790,,OC,AU,AU-WA,,no,YJGP,,,,,
38400,YJIG,small_airport,Jiggalong Mission Airport,-23.36669921875,120.78299713134800,,OC,AU,AU-WA,,no,YJIG,,,,,
27655,YJIN,small_airport,Jindabyne Airport,-36.426700592041000,148.6020050048830,1036,OC,AU,AU-NSW,,no,YJIN,QJD,,,,
27020,YJLC,small_airport,Julia Creek Airport,-20.66830062866210,141.72300720214800,404,OC,AU,AU-QLD,,yes,YJLC,JCK,,,https://en.wikipedia.org/wiki/Julia_Creek_Airport,
27656,YJNB,small_airport,Jurien Bay Airport,-30.301629,115.055914,15,OC,AU,AU-WA,,no,YJNB,JUR,,,,
38401,YJNK,small_airport,Jinka Airport,-22.950000762939500,135.73300170898400,,OC,AU,AU-NT,,no,YJNK,,,,,
27657,YJNY,small_airport,Jonroy Airport,-16.5,144.39999389648400,,OC,AU,AU-QLD,,no,YJNY,,,,,
27658,YJRO,small_airport,Jericho Airport,-23.58329963684080,146.16700744628900,,OC,AU,AU-QLD,,no,YJRO,,,,,
38402,YJUK,small_airport,Tjukurla Airport,-24.370710372924800,128.7393341064450,,OC,AU,AU-WA,,no,YJUK,,,,,
27660,YJUN,small_airport,Jundee Airport,-26.42169952392580,120.5770034790040,562,OC,AU,AU-WA,,no,YJUN,,,,,
38403,YJVM,small_airport,Jervois Mine Airport,-22.63330078125,136.26699829101600,,OC,AU,AU-NT,,no,YJVM,,,,,
27661,YJVS,small_airport,Jervois Airport,-22.913299560546900,136.1199951171880,331,OC,AU,AU-NT,,no,YJVS,,,,,
27662,YJWB,small_airport,Jowalbinna Airport,-15.73330020904540,144.26699829101600,,OC,AU,AU-QLD,,no,YJWB,,,,,
38404,YKAE,small_airport,Kalannie Airport,-30.36669921875,117.13300323486300,,OC,AU,AU-WA,,no,YKAE,,,,,
27663,YKAJ,small_airport,Kajabbi Airport,-20.033300399780300,140.0330047607420,,OC,AU,AU-QLD,,no,YKAJ,,,,,
27664,YKAL,small_airport,Kalumburu Airport,-14.288299560546900,126.63200378418000,29,OC,AU,AU-WA,,no,YKAL,UBU,,,,
38405,YKAN,small_airport,Kanandah Airport,-30.895000457763700,124.86199951171900,,OC,AU,AU-WA,,no,YKAN,,,,,
27666,YKAT,small_airport,Katoomba Airport,-33.66830062866210,150.322998046875,1000,OC,AU,AU-NSW,,no,YKAT,,,,,
27667,YKAY,small_airport,Kayrunnera Airport,-30.683300018310500,142.5330047607420,,OC,AU,AU-NSW,,no,YKAY,,,,,
38406,YKBG,small_airport,Koolyanobbing Range Airport,-30.840599060058600,119.52899932861300,,OC,AU,AU-WA,,no,YKBG,,,,,
27669,YKBN,small_airport,Kooralbyn Airport,-28.09000015258790,152.84500122070300,94,OC,AU,AU-QLD,,no,YKBN,,,,,
27021,YKBY,small_airport,Streaky Bay Airport,-32.83580017089840,134.29299926757800,69,OC,AU,AU-SA,,no,YKBY,KBY,,,,
27671,YKCK,small_airport,Killiecrankie Airport,-39.84880065917970,147.85800170898400,,OC,AU,AU-TAS,,no,YKCK,,,,,
27672,YKCS,small_airport,Kings Creek Airport,-24.42329978942870,131.8350067138670,615,OC,AU,AU-NT,,no,YKCS,KCS,,,,
27673,YKDI,small_airport,Kadina Airport,-33.96963,137.659748,42,OC,AU,AU-SA,,no,YKDI,,,,,
38408,YKDL,small_airport,Kondoolka Airport,-32.02389907836910,134.86099243164100,,OC,AU,AU-SA,,no,YKDL,,,,,
27674,YKDM,small_airport,Kidman Springs Airport,-16.11669921875,130.9530029296880,88,OC,AU,AU-NT,,no,YKDM,,,,,
27675,YKDN,small_airport,Kondinin Airport,-32.46670150756840,118.28299713134800,,OC,AU,AU-WA,,no,YKDN,,,,,
27676,YKEB,small_airport,Kellerberrin Airport,-31.66670036315920,117.73300170898400,,OC,AU,AU-WA,,no,YKEB,,,,,
30022,YKEL,small_airport,Kelvin Station Airport,-30.655000686645500,151.63800048828100,3383,OC,AU,AU-NSW,,no,YKEL,,,,,
27677,YKEN,small_airport,Kenmore Park Airport,-26.33329963684080,132.4669952392580,,OC,AU,AU-SA,,no,YKEN,,,,,
27678,YKEP,small_airport,Lake Keepit Airport,-30.8911034242,150.526149273,,OC,AU,AU-NSW,,no,YKEP,,,,,
27022,YKER,medium_airport,Kerang Airport,-35.751399993896500,143.93899536132800,254,OC,AU,AU-VIC,,no,YKER,KRA,,,https://en.wikipedia.org/wiki/Kerang_Airport,
27679,YKFC,small_airport,Kingfisher Camp Airport,-17.868799209594700,138.2949981689450,,OC,AU,AU-QLD,,no,YKFC,,,,,
38409,YKGA,small_airport,Kingoonya Airport,-30.90169906616210,135.30499267578100,,OC,AU,AU-SA,,no,YKGA,,,,,
27680,YKHA,small_airport,Khancoban Airport,-36.215919970400000,148.113742828,,OC,AU,AU-NSW,,no,YKHA,,,,,
38410,YKHG,small_airport,Katherine Gorge Airport,-14.38860034942630,132.39300537109400,,OC,AU,AU-NT,,no,YKHG,,,,,
38411,YKIA,small_airport,Kiana Station Airport,-17.24169921875,136.1750030517580,,OC,AU,AU-NT,,no,YKIA,,,,,
27681,YKID,small_airport,Kidston Airport,-18.8700008392334,144.17300415039100,494,OC,AU,AU-QLD,,no,YKID,,,,,
27682,YKIG,small_airport,Kingston Airport,-36.823299407959000,139.875,2,OC,AU,AU-SA,,no,YKIG,,,,,
27023,YKII,medium_airport,King Island Airport,-39.877498626709000,143.8780059814450,132,OC,AU,AU-TAS,,yes,YKII,KNS,,,https://en.wikipedia.org/wiki/King_Island_Airport,
27683,YKIL,small_airport,Kildurk Airport,-16.431699752807600,129.61500549316400,,OC,AU,AU-NT,,no,YKIL,,,,,
27684,YKIU,small_airport,Kaiuroo Airport,-23.088925,149.431925,,OC,AU,AU-QLD,,no,YKIU,,,,,
27024,YKKG,small_airport,Kalkgurung Airport,-17.431900024414100,130.80799865722700,646,OC,AU,AU-NT,,yes,YKKG,KFG,,,https://en.wikipedia.org/wiki/Kalkurung_Airport,
38413,YKKH,small_airport,Kokatha Airport,-31.29170036315920,135.24200439453100,,OC,AU,AU-SA,,no,YKKH,,,,,
27685,YKLA,small_airport,Koolatah Airport,-15.888600349400000,142.438995361,,OC,AU,AU-QLD,,no,YKLA,KOH,,,,
27686,YKLE,small_airport,Killarney Airport,-16.25,131.7469940185550,194,OC,AU,AU-NT,,no,YKLE,,,,,
27687,YKLG,small_airport,Kalinga Airport,-15.199999809265100,143.85000610351600,,OC,AU,AU-QLD,,no,YKLG,,,,,
27688,YKLL,small_airport,Kallala Airport,-21.75,138.88299560546900,,OC,AU,AU-QLD,,no,YKLL,,,,,
27689,YKLN,small_airport,Killarney Airport,-15.399999618530300,143.5,,OC,AU,AU-QLD,,no,YKLN,,,,,
38414,YKLR,small_airport,Kalamurina Airport,-27.716699600219700,138.26199340820300,,OC,AU,AU-SA,,no,YKLR,,,,,
27690,YKMB,small_airport,Karumba Airport,-17.45669937133790,140.8300018310550,5,OC,AU,AU-QLD,,yes,YKMB,KRB,,,https://en.wikipedia.org/wiki/Karumba_Airport,
27691,YKML,small_airport,Kamileroi Airport,-19.375,140.0570068359380,91,OC,AU,AU-QLD,,no,YKML,KML,,,,
27025,YKMP,medium_airport,Kempsey Airport,-31.074399948120100,152.77000427246100,54,OC,AU,AU-NSW,,no,YKMP,KPS,,,,
38415,YKNC,small_airport,Kencherang Airport,-13.845000267028800,141.5919952392580,,OC,AU,AU-QLD,,no,YKNC,,,,,
27692,YKNG,small_airport,Katanning Airport,-33.71670150756840,117.63300323486300,,OC,AU,AU-WA,,no,YKNG,KNI,,,,
38416,YKNM,small_airport,Koonmarra Airport,-26.283300399780300,117.78299713134800,,OC,AU,AU-WA,,no,YKNM,,,,,
27693,YKNP,small_airport,Kununoppin Airport,-31.13330078125,117.9000015258790,,OC,AU,AU-WA,,no,YKNP,,,,,
27694,YKNT,small_airport,Kintore Airport,-23.264999389648400,129.38699340820300,,OC,AU,AU-NT,,no,YKNT,,,,,
27695,YKNV,small_airport,Kaniva Airport,-36.38330078125,141.25,,OC,AU,AU-VIC,,no,YKNV,,,,,
38417,YKOG,small_airport,Koongarra Airport,-36,142.2169952392580,,OC,AU,AU-VIC,,no,YKOG,,,,,
27696,YKOJ,small_airport,Kojonup Airport,-33.766700744628900,117.13300323486300,,OC,AU,AU-WA,,no,YKOJ,,,,,
27697,YKOK,small_airport,Kookynie Airport,-29.34328,121.493168,,OC,AU,AU-WA,,no,YKOK,,,,,
38418,YKOL,small_airport,Kolendo Airport,-32.41579818725590,136.29800415039100,,OC,AU,AU-SA,,no,YKOL,,,,,
27699,YKRV,small_airport,Kendall River Airport,-13.75,142.18299865722700,,OC,AU,AU-QLD,,no,YKRV,,,,,
27027,YKRY,medium_airport,Kingaroy Airport,-26.580799102783200,151.84100341796900,1492,OC,AU,AU-QLD,,no,YKRY,KGY,,,,
27028,YKSC,medium_airport,Kingscote Airport,-35.71390151977540,137.52099609375,24,OC,AU,AU-SA,,yes,YKSC,KGC,,,https://en.wikipedia.org/wiki/Kingscote_Airport,
27700,YKTA,small_airport,Kotta Airport,-36.1797981262207,144.52499389648400,,OC,AU,AU-VIC,,no,YKTA,,,,,
38419,YKTH,small_airport,Keith Airport,-36.108299255371100,140.24200439453100,,OC,AU,AU-SA,,no,YKTH,,,,,
38420,YKUW,small_airport,Kurweeton Airport,-38.04999923706060,143.14999389648400,,OC,AU,AU-VIC,,no,YKUW,,,,,
27702,YKUY,small_airport,Kurray Airport,-28.219999313354500,148.5780029296880,,OC,AU,AU-QLD,,no,YKUY,,,,,
38421,YKWG,small_airport,Kangaroo Well Airport,-31.78499984741210,135.63800048828100,,OC,AU,AU-SA,,no,YKWG,,,,,
27704,YKYN,small_airport,Kynuna Airport,-21.600000381469700,141.91700744628900,,OC,AU,AU-QLD,,no,YKYN,,,,,
38422,YLAG,small_airport,Lagoon Bay Airport,-42.8849983215332,147.9530029296880,,OC,AU,AU-TAS,,no,YLAG,,,,,
27705,YLAH,small_airport,Lawn Hill Airport,-18.568300247192400,138.63499450683600,122,OC,AU,AU-QLD,,no,YLAH,LWH,,,,
38423,YLAM,small_airport,Lambina Airport,-26.913299560546900,134.05799865722700,,OC,AU,AU-SA,,no,YLAM,,,,,
38424,YLAN,small_airport,Langawirra Airport,-31.450000762939500,142.13299560546900,,OC,AU,AU-NSW,,no,YLAN,,,,,
27706,YLAO,small_airport,Lameroo Airport,-35.36669921875,140.5500030517580,,OC,AU,AU-SA,,no,YLAO,,,,,
27707,YLAW,small_airport,Lawlers Airport,-28.08329963684080,120.5,,OC,AU,AU-WA,,no,YLAW,,,,,
27708,YLBD,small_airport,Lombadina Airport,-16.516700744628900,122.91699981689500,,OC,AU,AU-WA,,no,YLBD,,,,,
38425,YLBG,small_airport,Mount Liebig Airport,-23.24329948425290,131.25999450683600,,OC,AU,AU-NT,,no,YLBG,,,,,
27709,YLBO,small_airport,Lake Bolac Airport,-37.68330001831060,142.88299560546900,,OC,AU,AU-VIC,,no,YLBO,,,,,
27710,YLCG,small_airport,Lake Cargelligo Airport,-33.27830123901370,146.3699951171880,169,OC,AU,AU-NSW,,no,YLCG,,,,,
27712,YLCS,small_airport,Locksley Field,-36.814998626709000,145.34800720214800,165,OC,AU,AU-VIC,,no,YLCS,,,,,
27713,YLDB,small_airport,Lady Barron (Flinders Is) Airport,-40.20000076293950,148.25,,OC,AU,AU-TAS,,no,YLDB,,,,,
38426,YLDO,small_airport,Landor Station Airport,-25.100000381469700,116.9000015258790,,OC,AU,AU-WA,,no,YLDO,,,,,
27714,YLEA,small_airport,Leeman Airport,-29.969953,114.983131,2,OC,AU,AU-WA,,no,YLEA,,,,,
27030,YLEC,medium_airport,Leigh Creek Airport,-30.59830093383790,138.42599487304700,856,OC,AU,AU-SA,,no,YLEC,LGH,,,,
27715,YLED,small_airport,Lethbridge Airpark,-37.921233,144.103058,790,OC,AU,AU-VIC,,no,YLED,,YLED,http://www.lethbridgeairport.com.au,,
38427,YLEE,small_airport,Leeton Airport,-34.499788,146.446646,460,OC,AU,AU-NSW,,no,YLEE,,,,,
27031,YLEG,small_airport,Leongatha Airport,-38.493099212646500,145.86000061035200,263,OC,AU,AU-VIC,,no,YLEG,,,,https://en.wikipedia.org/wiki/Leongatha_Airport,
38428,YLET,small_airport,Lakes Entrance Airport,-37.87919998168950,147.98699951171900,,OC,AU,AU-VIC,,no,YLET,,,,,
27033,YLEV,small_airport,Lake Evella Airport,-12.498900413513200,135.80599975585900,256,OC,AU,AU-NT,,yes,YLEV,LEL,,,https://en.wikipedia.org/wiki/Lake_Evella_Airport,
38429,YLGA,small_airport,Mulga Downs Airport,-22.107200622558600,118.47100067138700,,OC,AU,AU-WA,,no,YLGA,,,,,
38430,YLGB,small_airport,La Grange Bay Airport,-18.6833,121.807999,96,OC,AU,AU-WA,,no,YLGB,,,,,
27717,YLGC,small_airport,Lake Grace Airport,-33.13330078125,118.4000015258790,,OC,AU,AU-WA,,no,YLGC,,,,,
38431,YLGD,small_airport,Longdown Airport,-41.6953010559082,147.14300537109400,,OC,AU,AU-TAS,,no,YLGD,,,,,
27718,YLGL,small_airport,Laglan Airport,-22.5,146.66700744628900,,OC,AU,AU-QLD,,no,YLGL,,,,,
27719,YLGN,small_airport,Loongana Airport,-30.950000762939500,127.03299713134800,,OC,AU,AU-WA,,no,YLGN,,,,,
27720,YLGU,small_airport,Legune Airport,-15.216699600219700,129.447998046875,26,OC,AU,AU-NT,,no,YLGU,,,,,
27722,YLHL,small_airport,Long Hill Airport,-41.33330154418950,146.5,,OC,AU,AU-TAS,,no,YLHL,,,,,
27723,YLIL,small_airport,Lilydale Airport,-37.6917,145.367004,242,OC,AU,AU-VIC,,no,YLIL,,,https://www.yarravalleyaviation.com.au/,,
27725,YLKD,small_airport,Lucky Downs Airport,-18.91670036315920,145,,OC,AU,AU-QLD,,no,YLKD,,,,,
27726,YLKE,small_airport,Lakes Entrance Airport,-37.852699279785200,147.95799255371100,,OC,AU,AU-VIC,,no,YLKE,,,,,
30061,YLKG,small_airport,Lake King Airport,-33.079200744628900,119.76599884033200,1276,OC,AU,AU-WA,,no,YLKG,,,,,
38435,YLLA,small_airport,Mobella Airport,-29.79829978942870,133.34500122070300,,OC,AU,AU-SA,,no,YLLA,,,,,
27727,YLLC,small_airport,Lilla Creek Airport,-25.566699981689500,134,,OC,AU,AU-NT,,no,YLLC,,,,,
27728,YLLD,small_airport,Langlo Downs Airport,-25.533300399780300,145.76699829101600,,OC,AU,AU-QLD,,no,YLLD,,,,,
27036,YLLE,small_airport,Ballera Airport,-27.405633,141.809458,385,OC,AU,AU-QLD,,no,YLLE,BBL,,,https://en.wikipedia.org/wiki/Ballera_Airport,
27729,YLLR,small_airport,Lake Leagur Airport,-35.983299255371100,143.8000030517580,,OC,AU,AU-VIC,,no,YLLR,,,,,
27730,YLLV,small_airport,Lily Vale Airport,-14.48330020904540,143.66700744628900,,OC,AU,AU-QLD,,no,YLLV,,,,,
27731,YLMB,small_airport,Lambrook Airport,-31.100000381469700,149.93299865722700,,OC,AU,AU-NSW,,no,YLMB,,,,,
38436,YLNR,small_airport,Landor Races Airport,-24.950000762939500,116.96700286865200,,OC,AU,AU-WA,,no,YLNR,,,,,
38437,YLOC,small_airport,Lochinvar Airport,-20.75830078125,121.01699829101600,,OC,AU,AU-WA,,no,YLOC,,,,,
38438,YLOD,small_airport,Longwood Airport,-36.80780029296880,145.45700073242200,,OC,AU,AU-VIC,,no,YLOD,,,,,
27734,YLOR,small_airport,Lorraine Airport,-18.99329948425290,139.90699768066400,61,OC,AU,AU-QLD,,no,YLOR,LOA,,,,
38439,YLOU,small_airport,Louisa Downs Airport,-18.716699600219700,126.71700286865200,,OC,AU,AU-WA,,no,YLOU,,,,,
27736,YLOX,small_airport,Loxton Airport,-34.474998474121100,140.66299438476600,38,OC,AU,AU-SA,,no,YLOX,,,,,
38440,YLOY,small_airport,Longwarry Airport,-38.108299255371100,145.7779998779300,,OC,AU,AU-VIC,,no,YLOY,,,,,
38441,YLPR,closed,Lake Pedder Airport,-43.049999237061,146.33299255371,,OC,AU,AU-TAS,,no,YLPR,,,,,
27737,YLRA,small_airport,Laura Airport,-15.550000190734900,144.4499969482420,,OC,AU,AU-QLD,,no,YLRA,LUU,,,,
27037,YLRD,medium_airport,Lightning Ridge Airport,-29.45669937133790,147.98399353027300,540,OC,AU,AU-NSW,,yes,YLRD,LHG,,,https://en.wikipedia.org/wiki/Lightning_Ridge_Airport,
38442,YLRG,small_airport,Lorna Glen Homestead Airport,-26.216699600219700,121.55000305175800,,OC,AU,AU-WA,,no,YLRG,,,,,
38443,YLRN,small_airport,Lorraine Station Airport,-22.533300399780300,143.51699829101600,,OC,AU,AU-QLD,,no,YLRN,,,,,
27738,YLRS,small_airport,New Laura Airport,-15.183300018310500,144.36700439453100,,OC,AU,AU-QLD,,no,YLRS,LUT,,,,
27739,YLSM,small_airport,Lismore Airport,-37.93330001831060,143.35000610351600,,OC,AU,AU-VIC,,no,YLSM,,,,,
27740,YLSS,small_airport,Lansdowne Airport,-25.049999237060500,146.26699829101600,,OC,AU,AU-QLD,,no,YLSS,,,,,
27039,YLST,medium_airport,Leinster Airport,-27.843299865722700,120.7030029296880,1631,OC,AU,AU-WA,,yes,YLST,LER,,,https://en.wikipedia.org/wiki/Leinster_Airport,
38444,YLSY,small_airport,Mount Lindsay Airport,-27.018299102783200,129.88499450683600,,OC,AU,AU-SA,,no,YLSY,,,,,
27040,YLTN,small_airport,Laverton Airport,-28.61359977722170,122.42400360107400,1530,OC,AU,AU-WA,,yes,YLTN,LVO,,,https://en.wikipedia.org/wiki/Laverton_Airport,
27741,YLUC,small_airport,Lucy Creek Airport,-22.466699600219700,136.26699829101600,,OC,AU,AU-NT,,no,YLUC,,,,,
38445,YLUI,small_airport,Lucindale Airport,-36.97169876098630,140.3520050048830,,OC,AU,AU-SA,,no,YLUI,,,,,
27742,YLUL,small_airport,Mooleulooloo Airport,-31.63330078125,140.5330047607420,,OC,AU,AU-SA,,no,YLUL,,,,,
38446,YLUW,small_airport,Leeuwin Estate Airport,-34.020973,115.064471,,OC,AU,AU-WA,,no,YLUW,,,,,
27743,YLVB,small_airport,Lovely Banks Airport,-38.03329849243160,144.33299255371100,,OC,AU,AU-VIC,,no,YLVB,,,,,
38447,YLVD,small_airport,Lake Everard Airport,-31.733299255371100,135.02699279785200,,OC,AU,AU-SA,,no,YLVD,,,,,
27744,YLVK,small_airport,Laverak (Military) Airport,-19.321699142456100,146.802001953125,9,OC,AU,AU-QLD,,no,YLVK,,,,,
38448,YLVY,small_airport,Lake Varley Airport,-32.70830154418950,119.51300048828100,,OC,AU,AU-WA,,no,YLVY,,,,,
38449,YLWY,small_airport,Lake Way Airport,-26.94499969482420,120.47000122070300,,OC,AU,AU-WA,,no,YLWY,,,,,
38450,YLYD,small_airport,Lyndley Airport,-26.83329963684080,151.23300170898400,,OC,AU,AU-QLD,,no,YLYD,,,,,
27746,YLYK,small_airport,Lyndoch Airport,-34.621700286865200,138.91400146484400,,OC,AU,AU-SA,,no,YLYK,,,,,
27747,YLYN,small_airport,Lyndon Airport,-23.63330078125,115.23300170898400,,OC,AU,AU-WA,,no,YLYN,,,,,
27042,YLZI,small_airport,Lizard Island Airport,-14.673273,145.454571,70,OC,AU,AU-QLD,,no,YLZI,LZR,,,https://en.wikipedia.org/wiki/Lizard_Island_Airport,
38451,YMAC,small_airport,Macumba Airport,-27.261699676513700,135.63800048828100,,OC,AU,AU-SA,,no,YMAC,,,,,
27749,YMAD,small_airport,Madura Airport,-31.88330078125,127.03299713134800,,OC,AU,AU-WA,,no,YMAD,,,,,
38452,YMAG,small_airport,Manangatang Airport,-35.04999923706060,142.86700439453100,,OC,AU,AU-VIC,,no,YMAG,,,,,
38453,YMAI,small_airport,Manguri Airport,-28.979999542236300,134.3719940185550,,OC,AU,AU-SA,,no,YMAI,,,,,
38454,YMAK,small_airport,Mabel Creek Station Airport,-28.941699981689500,134.33299255371100,,OC,AU,AU-SA,,no,YMAK,,,,,
27750,YMAU,small_airport,Mount Augusta Airport,-24.299999237060500,116.91699981689500,,OC,AU,AU-WA,,no,YMAU,,,,,
27045,YMBA,medium_airport,Mareeba Airport,-17.06920051574710,145.41900634765600,1560,OC,AU,AU-QLD,,no,YMBA,MRG,,,,
27751,YMBD,small_airport,Murray Bridge Airport,-35.0667,139.227005,180,OC,AU,AU-SA,,no,YMBD,,,,https://en.wikipedia.org/wiki/Murray_Bridge_Airport,
27752,YMBL,small_airport,Marble Bar Airport,-21.163299560546900,119.83300018310500,194,OC,AU,AU-WA,,no,YMBL,MBB,,,,
27046,YMBU,small_airport,Maryborough Airport,-37.03310012817380,143.70899963378900,766,OC,AU,AU-VIC,,no,YMBU,,,,https://en.wikipedia.org/wiki/Maryborough_Airport_(Victoria),
38455,YMBZ,small_airport,Mount Ebenezer Airport,-25.16670036315920,132.63299560546900,,OC,AU,AU-NT,,no,YMBZ,,,,,
38456,YMCE,small_airport,Mount Clere Homestead Airport,-25.100000381469700,117.58300018310500,,OC,AU,AU-WA,,no,YMCE,,,,,
27754,YMCK,small_airport,Mckinley Airport,-21.283300399780300,141.28799438476600,,OC,AU,AU-QLD,,no,YMCK,,,,,
27755,YMCL,small_airport,Mount Coolon Airport,-21.391700744628900,147.3249969482420,239,OC,AU,AU-QLD,,no,YMCL,,,,,
27756,YMCO,small_airport,Mallacoota Airport,-37.59830093383790,149.72000122070300,31,OC,AU,AU-VIC,,no,YMCO,XMC,,,https://en.wikipedia.org/wiki/Mallacoota_Airport,
27757,YMCR,small_airport,Manners Creek Airport,-22.100000381469700,137.98300170898400,,OC,AU,AU-NT,,no,YMCR,MFP,,,,
27758,YMCS,small_airport,Macrossan Airport,-20.016700744628900,146.48300170898400,,OC,AU,AU-QLD,,no,YMCS,,,,,
27047,YMCT,small_airport,Millicent Airport,-37.58359909057620,140.36599731445300,56,OC,AU,AU-SA,,no,YMCT,MLR,,,,
27759,YMCU,small_airport,Mount Mcclure Airport,-27.469999313354500,120.91699981689500,,OC,AU,AU-WA,,no,YMCU,,,,,
27760,YMDA,small_airport,Mundubbera Airport,-25.591699600219700,151.31700134277300,122,OC,AU,AU-QLD,,no,YMDA,,,,,
38457,YMDB,small_airport,Mundabullangana Airport,-20.516700744628900,118.06700134277300,,OC,AU,AU-WA,,no,YMDB,,,,,
27761,YMDK,small_airport,Mount Riddock Airport,-23.033300399780300,134.68299865722700,,OC,AU,AU-NT,,no,YMDK,,,,,
